user_id,session_id,timestamp,event_index,event_type,item_id,category,price,price_bucket,dwell_time_s,gap_time_s,referrer,device,state_true,is_noise
u_000045,s_7_0000816,2025-12-08T22:29:39.607773Z,4,category_view,item_004083,pants,31.71,20_50,18.811,14.899,,desktop,evaluating,0
u_000045,s_7_0000816,2025-12-08T22:29:53.727567Z,5,item_view,item_003775,pants,51.07,50_100,10.111,4.009,,desktop,evaluating,0
u_000045,s_7_0000816,2025-12-08T22:30:22.519839Z,6,exit,item_003775,home,20.74,20_50,25.956,2.837,,desktop,evaluating,0
u_000045,s_7_0000817,2025-12-09T05:32:42.377809Z,0,search,item_008926,tops,59.45,50_100,6.797,0.0,search,desktop,idle,0
u_000045,s_7_0000817,2025-12-09T05:32:54.186005Z,1,category_view,item_002291,shoes,52.57,50_100,10.115,1.693,,desktop,exploring,0
u_000045,s_7_0000817,2025-12-09T05:33:10.819892Z,2,checkout_start,item_005904,shoes,63.05,50_100,9.488,7.146,,desktop,exploring,0
u_000045,s_7_0000817,2025-12-09T05:33:44.068661Z,3,compare,item_005904,shoes,78.23,50_100,28.599,4.65,,desktop,evaluating,0
u_000045,s_7_0000817,2025-12-09T05:34:05.775858Z,4,add_to_cart,item_011356,home,60.14,50_100,15.831,5.876,,desktop,evaluating,0
u_000045,s_7_0000817,2025-12-09T05:34:18.670431Z,5,item_view,item_002601,pants,96.35,50_100,10.838,2.057,,desktop,exploring,0
u_000045,s_7_0000817,2025-12-09T05:34:35.091545Z,6,category_view,item_011880,pants,39.37,20_50,11.316,5.105,,desktop,exploring,0
u_000045,s_7_0000817,2025-12-09T05:34:57.643310Z,7,exit,item_006340,electronics,121.25,100_200,17.957,4.595,,desktop,exploring,0
u_000045,s_7_0000818,2025-12-09T08:07:49.275387Z,0,checkout_start,item_005001,beauty,10.14,0_20,5.3,0.0,direct,desktop,idle,0
u_000045,s_7_0000818,2025-12-09T08:08:16.945594Z,1,compare,item_003855,electronics,339.51,200_plus,24.945,2.726,,desktop,exploring,0
u_000045,s_7_0000818,2025-12-09T08:08:51.996703Z,2,category_view,item_008771,outerwear,90.51,50_100,32.545,2.506,,desktop,churn_risk,0
u_000045,s_7_0000818,2025-12-09T08:09:50.463809Z,3,item_view,item_004371,shoes,47.14,20_50,5.023,53.444,,desktop,churn_risk,0
u_000045,s_7_0000818,2025-12-09T08:10:28.789740Z,4,exit,item_006555,bags,104.41,100_200,20.052,18.274,,desktop,churn_risk,0
u_000045,s_7_0000819,2025-12-12T14:58:57.434994Z,0,item_view,item_003399,pants,37.33,20_50,3.411,0.0,search,desktop,idle,0
u_000045,s_7_0000819,2025-12-12T14:59:24.472772Z,1,category_view,item_005429,home,18.44,0_20,14.744,12.294,,desktop,exploring,0
u_000045,s_7_0000819,2025-12-12T14:59:44.326703Z,2,item_view,item_003645,tops,31.7,20_50,8.293,11.561,,desktop,evaluating,0
u_000045,s_7_0000819,2025-12-12T14:59:58.251818Z,3,add_to_cart,item_000532,home,22.03,20_50,8.598,5.328,,desktop,high_intent,0
u_000045,s_7_0000819,2025-12-12T15:00:44.167587Z,4,item_view,item_006488,electronics,18.22,0_20,35.192,10.723,,desktop,evaluating,0
u_000045,s_7_0000819,2025-12-12T15:01:03.967128Z,5,item_view,item_001014,home,21.53,20_50,16.417,3.383,,desktop,high_intent,0
u_000045,s_7_0000819,2025-12-12T15:01:16.982994Z,6,compare,item_001010,electronics,142.87,100_200,11.295,1.721,,desktop,high_intent,0
u_000045,s_7_0000819,2025-12-12T15:01:33.605594Z,7,category_view,item_004414,tops,22.81,20_50,9.705,6.917,,desktop,high_intent,0
u_000045,s_7_0000819,2025-12-12T15:02:00.939587Z,8,exit,item_011539,pants,66.0,50_100,21.384,5.95,,desktop,exploring,0
u_000045,s_7_0000820,2025-12-12T17:04:12.716673Z,0,item_view,item_003433,tops,23.6,20_50,29.981,0.0,search,desktop,exploring,0
u_000045,s_7_0000820,2025-12-12T17:04:34.472800Z,1,category_view,item_004593,home,38.47,20_50,15.976,5.78,,desktop,exploring,0
u_000045,s_7_0000820,2025-12-12T17:04:52.152761Z,2,exit,item_009068,shoes,70.97,50_100,13.733,3.947,,desktop,exploring,0
u_000045,s_7_0000821,2025-12-12T17:39:12.667596Z,0,exit,item_008015,outerwear,46.63,20_50,6.8,0.0,search,desktop,exploring,0
u_000045,s_7_0000822,2025-12-14T05:29:24.175915Z,0,exit,item_001628,outerwear,190.82,100_200,3.599,0.0,ads,desktop,exploring,0
u_000045,s_7_0000823,2025-12-14T17:49:28.285073Z,0,checkout_start,item_008673,outerwear,281.64,200_plus,13.763,0.0,search,desktop,exploring,0
u_000045,s_7_0000823,2025-12-14T17:49:42.714374Z,1,category_view,item_001964,outerwear,420.85,200_plus,5.268,9.161,,desktop,churn_risk,0
u_000045,s_7_0000823,2025-12-14T17:50:21.151798Z,2,exit,item_001519,beauty,16.81,0_20,35.429,3.008,,desktop,exploring,0
u_000045,s_7_0000824,2025-12-16T14:54:49.829573Z,0,item_view,item_010003,shoes,55.21,50_100,15.292,0.0,direct,desktop,evaluating,0
u_000045,s_7_0000824,2025-12-16T14:55:02.894985Z,1,item_view,item_007742,shoes,75.26,50_100,7.128,5.938,,desktop,evaluating,0
u_000045,s_7_0000824,2025-12-16T14:55:39.860049Z,2,category_view,item_005651,electronics,323.14,200_plus,35.108,1.857,,desktop,evaluating,0
u_000045,s_7_0000824,2025-12-16T14:58:30.069401Z,3,item_view,item_005452,bags,137.27,100_200,2.574,167.635,,desktop,idle,0
u_000045,s_7_0000824,2025-12-16T14:59:19.352978Z,4,category_view,item_011878,bags,123.23,100_200,17.167,32.117,,desktop,churn_risk,0
u_000045,s_7_0000824,2025-12-16T14:59:46.268579Z,5,item_view,item_007111,beauty,19.57,0_20,21.012,5.903,,desktop,churn_risk,0
u_000045,s_7_0000824,2025-12-16T15:00:01.031636Z,6,compare,item_002902,home,99.55,50_100,9.148,5.615,,desktop,exploring,0
u_000045,s_7_0000824,2025-12-16T15:00:16.984209Z,7,remove_from_cart,item_002506,electronics,126.02,100_200,13.166,2.786,,desktop,exploring,0
u_000045,s_7_0000824,2025-12-16T15:00:30.074669Z,8,compare,item_003289,outerwear,88.77,50_100,11.78,1.311,,desktop,exploring,0
u_000045,s_7_0000824,2025-12-16T15:01:05.889991Z,9,category_view,item_004240,tops,32.32,20_50,12.319,23.497,,desktop,idle,0
u_000045,s_7_0000824,2025-12-16T15:02:34.225528Z,10,wishlist,item_001444,shoes,57.43,50_100,2.387,85.949,,desktop,idle,0
u_000045,s_7_0000824,2025-12-16T15:04:15.322070Z,11,wishlist,item_007655,home,93.83,50_100,8.613,92.483,,desktop,idle,0
u_000045,s_7_0000824,2025-12-16T15:04:34.544166Z,12,item_view,item_009480,electronics,142.8,100_200,3.894,15.329,,desktop,idle,0
u_000045,s_7_0000824,2025-12-16T15:06:15.077532Z,13,item_view,item_005340,pants,59.32,50_100,4.297,96.236,,desktop,idle,0
u_000045,s_7_0000824,2025-12-16T15:06:25.953042Z,14,category_view,item_007238,tops,21.56,20_50,5.33,5.546,,desktop,exploring,0
u_000045,s_7_0000824,2025-12-16T15:06:40.492554Z,15,search,item_010860,outerwear,213.23,200_plus,9.23,5.31,,desktop,exploring,0
u_000045,s_7_0000824,2025-12-16T15:07:10.959755Z,16,remove_from_cart,item_007378,outerwear,389.5,200_plus,26.976,3.491,,desktop,evaluating,0
u_000045,s_7_0000824,2025-12-16T15:07:22.818048Z,17,category_view,item_011291,outerwear,206.2,200_plus,5.769,6.089,,desktop,churn_risk,0
u_000045,s_7_0000824,2025-12-16T15:07:37.112478Z,18,item_view,item_009659,outerwear,132.52,100_200,7.39,6.905,,desktop,idle,0
u_000045,s_7_0000824,2025-12-16T15:07:56.744188Z,19,category_view,item_004649,pants,43.85,20_50,15.432,4.2,,desktop,exploring,0
u_000045,s_7_0000824,2025-12-16T15:08:22.719265Z,20,search,item_001162,beauty,21.12,20_50,22.473,3.502,,desktop,evaluating,0
u_000045,s_7_0000824,2025-12-16T15:08:48.368150Z,21,item_view,item_005349,shoes,49.27,20_50,18.149,7.5,,desktop,exploring,0
u_000045,s_7_0000824,2025-12-16T15:09:51.841518Z,22,category_view,item_008227,bags,89.06,50_100,2.286,61.187,,desktop,idle,0
u_000045,s_7_0000824,2025-12-16T15:10:30.807460Z,23,search,item_001737,shoes,123.86,100_200,2.269,36.697,,desktop,idle,0
u_000045,s_7_0000824,2025-12-16T15:11:01.132398Z,24,add_to_cart,item_009726,electronics,264.06,200_plus,26.877,3.448,,desktop,exploring,0
u_000045,s_7_0000824,2025-12-16T15:11:16.253156Z,25,item_view,item_007983,shoes,113.8,100_200,10.135,4.986,,desktop,exploring,0
u_000045,s_7_0000824,2025-12-16T15:11:53.550121Z,26,item_view,item_008541,outerwear,114.89,100_200,32.595,4.702,,desktop,evaluating,0
u_000045,s_7_0000824,2025-12-16T15:12:26.328563Z,27,compare,item_003755,bags,158.71,100_200,27.829,4.949,,desktop,evaluating,0
u_000045,s_7_0000825,2025-12-17T14:28:19.792390Z,0,category_view,item_008619,home,156.55,100_200,9.771,0.0,direct,desktop,evaluating,0
u_000045,s_7_0000825,2025-12-17T14:29:50.964424Z,1,wishlist,item_009479,shoes,49.94,20_50,8.815,82.357,,desktop,idle,0
u_000045,s_7_0000825,2025-12-17T14:30:45.474204Z,2,exit,item_004912,outerwear,151.87,100_200,8.893,45.616,,desktop,idle,0
u_000045,s_7_0000826,2025-12-19T03:41:30.301603Z,0,category_view,item_011459,outerwear,67.17,50_100,10.191,0.0,ads,desktop,exploring,0
u_000045,s_7_0000826,2025-12-19T03:41:48.888818Z,1,wishlist,item_010484,tops,65.2,50_100,13.683,4.904,,desktop,exploring,0
u_000045,s_7_0000826,2025-12-19T03:42:31.219837Z,2,search,item_003282,tops,22.31,20_50,3.967,38.364,,desktop,idle,0
u_000045,s_7_0000826,2025-12-19T03:43:03.604733Z,3,landing,item_007597,bags,93.27,50_100,1.756,30.629,,desktop,churn_risk,0
u_000045,s_7_0000826,2025-12-19T03:43:09.519741Z,4,add_to_cart,item_007170,home,80.88,50_100,3.354,2.561,,desktop,high_intent,0
u_000045,s_7_0000826,2025-12-19T03:43:25.827542Z,5,item_view,item_005002,electronics,95.55,50_100,14.85,1.458,,desktop,exploring,0
u_000045,s_7_0000826,2025-12-19T03:43:39.796447Z,6,item_view,item_011764,tops,84.7,50_100,12.147,1.822,,desktop,evaluating,0
u_000045,s_7_0000826,2025-12-19T03:44:02.937869Z,7,remove_from_cart,item_009203,home,103.38,100_200,12.658,10.483,,desktop,evaluating,0
u_000045,s_7_0000826,2025-12-19T03:44:20.672675Z,8,checkout_start,item_006109,tops,37.9,20_50,13.324,4.41,,desktop,high_intent,0
u_000045,s_7_0000826,2025-12-19T03:44:34.341910Z,9,landing,item_001776,shoes,99.55,50_100,9.74,3.929,,desktop,high_intent,0
u_000045,s_7_0000826,2025-12-19T03:44:59.395563Z,10,exit,item_001769,beauty,12.8,0_20,21.153,3.9,,desktop,high_intent,0
u_000045,s_7_0000827,2025-12-20T11:28:19.072382Z,0,add_to_cart,item_002529,bags,107.74,100_200,16.815,0.0,ads,desktop,exploring,0
u_000045,s_7_0000827,2025-12-20T11:28:32.625674Z,1,add_to_cart,item_005590,beauty,19.54,0_20,10.389,3.164,,desktop,exploring,0
u_000045,s_7_0000827,2025-12-20T11:29:01.993739Z,2,category_view,item_003980,pants,36.85,20_50,18.023,11.345,,desktop,exploring,0
u_000045,s_7_0000827,2025-12-20T11:29:38.339973Z,3,category_view,item_003924,tops,31.21,20_50,34.982,1.365,,desktop,exploring,0
u_000045,s_7_0000827,2025-12-20T11:30:00.635666Z,4,item_view,item_003924,tops,37.23,20_50,12.802,9.494,,desktop,evaluating,0
u_000045,s_7_0000827,2025-12-20T11:30:24.676262Z,5,add_to_cart,item_008970,shoes,68.35,50_100,13.64,10.401,,desktop,evaluating,0
u_000045,s_7_0000827,2025-12-20T11:30:38.867280Z,6,item_view,item_005418,outerwear,48.35,20_50,13.402,0.789,,desktop,exploring,0
u_000045,s_7_0000827,2025-12-20T11:30:54.643824Z,7,category_view,item_011607,home,53.41,50_100,13.522,2.255,,desktop,evaluating,0
u_000045,s_7_0000827,2025-12-20T11:31:43.462373Z,8,item_view,item_004274,home,66.15,50_100,23.773,25.046,,desktop,evaluating,0
u_000045,s_7_0000827,2025-12-20T11:32:52.847261Z,9,item_view,item_006175,bags,196.12,100_200,9.534,59.851,,desktop,churn_risk,0
u_000045,s_7_0000827,2025-12-20T11:33:17.442378Z,10,category_view,item_004736,shoes,47.21,20_50,2.632,21.963,,desktop,churn_risk,0
u_000045,s_7_0000827,2025-12-20T11:33:49.791405Z,11,item_view,item_004736,home,47.57,20_50,20.842,11.507,,desktop,evaluating,0
u_000045,s_7_0000827,2025-12-20T11:34:24.079120Z,12,compare,item_003098,tops,59.57,50_100,31.93,2.358,,desktop,evaluating,0
u_000045,s_7_0000827,2025-12-20T11:34:30.915107Z,13,category_view,item_000808,pants,41.14,20_50,3.274,3.562,,desktop,high_intent,0
u_000045,s_7_0000827,2025-12-20T11:34:44.048291Z,14,add_to_cart,item_002220,pants,84.14,50_100,11.004,2.129,,desktop,high_intent,0
u_000045,s_7_0000827,2025-12-20T11:36:29.886654Z,15,exit,item_011187,beauty,21.1,20_50,9.014,96.824,,desktop,idle,0
u_000045,s_7_0000828,2025-12-20T16:27:32.333008Z,0,wishlist,item_001646,shoes,70.98,50_100,3.389,0.0,search,desktop,exploring,0
u_000045,s_7_0000828,2025-12-20T16:28:20.770676Z,1,compare,item_008876,electronics,170.34,100_200,9.178,39.259,,desktop,churn_risk,0
u_000045,s_7_0000828,2025-12-20T16:29:27.116644Z,2,item_view,item_005471,outerwear,132.76,100_200,6.002,60.344,,desktop,churn_risk,0
u_000045,s_7_0000828,2025-12-20T16:30:17.414797Z,3,category_view,item_002466,pants,45.07,20_50,25.044,25.254,,desktop,churn_risk,0
u_000045,s_7_0000828,2025-12-20T16:30:45.500708Z,4,compare,item_006373,electronics,107.1,100_200,19.97,8.116,,desktop,exploring,0
u_000045,s_7_0000828,2025-12-20T16:30:52.502939Z,5,category_view,item_005528,pants,64.97,50_100,3.159,3.843,,desktop,exploring,0
u_000045,s_7_0000828,2025-12-20T16:31:40.287964Z,6,compare,item_008785,tops,43.0,20_50,32.197,15.588,,desktop,evaluating,0
u_000045,s_7_0000828,2025-12-20T16:32:04.587301Z,7,category_view,item_002390,electronics,293.15,200_plus,18.41,5.89,,desktop,evaluating,0
u_000045,s_7_0000828,2025-12-20T16:32:20.023518Z,8,item_view,item_002390,electronics,130.12,100_200,13.583,1.853,,desktop,evaluating,0
u_000045,s_7_0000828,2025-12-20T16:32:46.400076Z,9,search,item_003066,pants,55.43,50_100,15.605,10.772,,desktop,exploring,0
u_000045,s_7_0000828,2025-12-20T16:33:00.879308Z,10,category_view,item_003541,home,64.4,50_100,11.197,3.282,,desktop,exploring,0
u_000045,s_7_0000828,2025-12-20T16:35:16.487910Z,11,compare,item_005742,pants,78.31,50_100,11.398,124.211,,desktop,exploring,1
u_000045,s_7_0000828,2025-12-20T16:35:49.446166Z,12,category_view,item_007815,electronics,800.0,200_plus,29.385,3.573,,desktop,exploring,0
u_000045,s_7_0000828,2025-12-20T16:36:06.215363Z,13,category_view,item_009773,pants,46.63,20_50,15.577,1.192,,desktop,exploring,0
u_000045,s_7_0000828,2025-12-20T16:36:30.026128Z,14,item_view,item_009773,outerwear,94.59,50_100,16.066,7.745,,desktop,evaluating,0
u_000045,s_7_0000828,2025-12-20T16:36:46.884801Z,15,category_view,item_006123,home,46.43,20_50,9.278,7.58,,desktop,churn_risk,0
u_000045,s_7_0000828,2025-12-20T16:37:57.319439Z,16,search,item_006172,beauty,22.62,20_50,7.815,62.619,,desktop,churn_risk,0
u_000045,s_7_0000828,2025-12-20T16:38:32.444710Z,17,item_view,item_009933,home,90.96,50_100,21.214,13.911,,desktop,churn_risk,0
u_000045,s_7_0000828,2025-12-20T16:38:43.111043Z,18,category_view,item_002577,pants,25.95,20_50,7.231,3.436,,desktop,exploring,0
u_000045,s_7_0000828,2025-12-20T16:39:27.630227Z,19,exit,item_003826,outerwear,177.01,100_200,12.413,32.106,,desktop,churn_risk,0
u_000045,s_7_0000829,2025-12-20T19:14:12.001890Z,0,category_view,item_011805,outerwear,116.06,100_200,10.752,0.0,social,desktop,churn_risk,0
u_000045,s_7_0000829,2025-12-20T19:14:24.062596Z,1,search,item_009541,electronics,159.94,100_200,7.285,4.776,,desktop,evaluating,0
u_000045,s_7_0000829,2025-12-20T19:14:43.584127Z,2,compare,item_000611,shoes,72.45,50_100,14.247,5.274,,desktop,evaluating,0
u_000045,s_7_0000829,2025-12-20T19:14:52.744998Z,3,category_view,item_004429,electronics,236.43,200_plus,7.209,1.952,,desktop,high_intent,0
u_000045,s_7_0000829,2025-12-20T19:15:05.520894Z,4,item_view,item_011008,electronics,268.28,200_plus,11.314,1.462,,desktop,high_intent,0
u_000045,s_7_0000829,2025-12-20T19:15:24.416748Z,5,add_to_cart,item_006641,pants,31.5,20_50,15.986,2.909,,desktop,high_intent,0
u_000045,s_7_0000829,2025-12-20T19:15:58.705103Z,6,item_view,item_006641,outerwear,58.95,50_100,31.61,2.678,,desktop,evaluating,0
u_000045,s_7_0000829,2025-12-20T19:16:06.557770Z,7,exit,item_011046,shoes,61.24,50_100,5.589,2.264,,desktop,high_intent,0
u_000045,s_7_0000830,2025-12-25T17:05:21.456103Z,0,exit,item_007678,outerwear,167.34,100_200,4.203,0.0,ads,desktop,idle,0
u_000046,s_7_0000831,2025-12-01T03:03:16.616991Z,0,exit,item_003891,beauty,15.05,0_20,14.671,0.0,social,mobile,evaluating,0
u_000046,s_7_0000832,2025-12-06T19:23:09.901714Z,0,search,item_004573,bags,149.84,100_200,15.235,0.0,email,mobile,idle,0
u_000046,s_7_0000832,2025-12-06T19:24:05.230050Z,1,add_to_cart,item_000903,home,28.47,20_50,7.307,48.021,,mobile,idle,0
u_000046,s_7_0000832,2025-12-06T19:24:16.129861Z,2,category_view,item_004874,home,205.2,200_plus,9.939,0.961,,mobile,exploring,0
u_000046,s_7_0000832,2025-12-06T19:24:43.267507Z,3,item_view,item_009365,shoes,59.82,50_100,22.668,4.469,,mobile,exploring,0
u_000046,s_7_0000832,2025-12-06T19:24:58.429430Z,4,compare,item_009456,bags,196.43,100_200,11.556,3.606,,mobile,exploring,0
u_000046,s_7_0000832,2025-12-06T19:25:15.811979Z,5,remove_from_cart,item_007017,electronics,227.38,200_plus,15.729,1.653,,mobile,exploring,0
u_000046,s_7_0000832,2025-12-06T19:25:30.555285Z,6,remove_from_cart,item_006012,bags,159.78,100_200,8.903,5.84,,mobile,exploring,1
u_000046,s_7_0000832,2025-12-06T19:25:44.971230Z,7,exit,item_004895,pants,88.89,50_100,8.927,5.489,,mobile,exploring,0
u_000046,s_7_0000833,2025-12-14T04:10:51.559884Z,0,category_view,item_007715,outerwear,112.69,100_200,7.641,0.0,search,mobile,exploring,0
u_000046,s_7_0000833,2025-12-14T04:11:09.345297Z,1,item_view,item_007715,pants,88.22,50_100,11.164,6.622,,mobile,evaluating,0
u_000046,s_7_0000833,2025-12-14T04:11:27.417765Z,2,search,item_006470,shoes,81.9,50_100,9.123,8.949,,mobile,evaluating,0
u_000046,s_7_0000833,2025-12-14T04:12:12.973650Z,3,item_view,item_007836,beauty,11.77,0_20,32.479,13.077,,mobile,evaluating,0
u_000046,s_7_0000833,2025-12-14T04:12:33.757603Z,4,checkout_start,item_007759,shoes,64.56,50_100,14.515,6.269,,mobile,evaluating,0
u_000046,s_7_0000833,2025-12-14T04:13:35.208810Z,5,add_to_cart,item_009014,tops,113.71,100_200,57.459,3.992,,mobile,evaluating,0
u_000046,s_7_0000833,2025-12-14T04:14:00.237340Z,6,compare,item_009989,bags,143.38,100_200,11.708,13.32,,mobile,exploring,0
u_000046,s_7_0000833,2025-12-14T04:14:09.929951Z,7,exit,item_001249,shoes,52.02,50_100,5.259,4.434,,mobile,exploring,0
u_000046,s_7_0000834,2025-12-16T05:25:50.337511Z,0,item_view,item_000137,tops,49.75,20_50,16.407,0.0,search,mobile,exploring,1
u_000046,s_7_0000834,2025-12-16T05:26:25.647481Z,1,search,item_011506,outerwear,404.47,200_plus,8.577,26.733,,mobile,idle,0
u_000046,s_7_0000834,2025-12-16T05:26:54.024688Z,2,item_view,item_006445,tops,27.81,20_50,8.703,19.674,,mobile,exploring,0
u_000046,s_7_0000834,2025-12-16T05:27:18.562501Z,3,wishlist,item_006445,home,30.21,20_50,16.309,8.229,,mobile,evaluating,0
u_000046,s_7_0000834,2025-12-16T05:27:34.615972Z,4,checkout_start,item_004907,outerwear,84.66,50_100,11.451,4.602,,mobile,exploring,0
u_000046,s_7_0000834,2025-12-16T05:27:53.834347Z,5,exit,item_010509,outerwear,147.42,100_200,10.059,9.159,,mobile,evaluating,0
u_000046,s_7_0000835,2025-12-23T22:55:50.548258Z,0,add_to_cart,item_002663,shoes,99.79,50_100,25.824,0.0,search,mobile,evaluating,0
u_000046,s_7_0000835,2025-12-23T22:56:13.095881Z,1,compare,item_002997,shoes,54.98,50_100,10.495,12.053,,mobile,exploring,0
u_000046,s_7_0000835,2025-12-23T22:56:24.539111Z,2,search,item_004839,outerwear,64.98,50_100,7.341,4.102,,mobile,evaluating,0
u_000046,s_7_0000835,2025-12-23T22:56:50.286619Z,3,wishlist,item_011744,bags,116.62,100_200,23.064,2.684,,mobile,evaluating,0
u_000046,s_7_0000835,2025-12-23T22:57:14.930210Z,4,exit,item_000785,bags,74.04,50_100,23.03,1.613,,mobile,evaluating,0
u_000047,s_7_0000836,2025-11-27T14:24:51.947097Z,0,category_view,item_010571,pants,41.49,20_50,22.474,0.0,search,desktop,evaluating,0
u_000047,s_7_0000836,2025-11-27T14:25:06.898267Z,1,item_view,item_005632,shoes,66.86,50_100,12.108,2.844,,desktop,high_intent,0
u_000047,s_7_0000836,2025-11-27T14:25:20.409520Z,2,exit,item_002743,beauty,10.57,0_20,7.133,6.378,,desktop,high_intent,0
u_000047,s_7_0000837,2025-11-28T07:30:05.176226Z,0,category_view,item_007589,shoes,34.0,20_50,15.859,0.0,social,desktop,exploring,0
u_000047,s_7_0000837,2025-11-28T07:30:18.655515Z,1,category_view,item_004177,home,65.19,50_100,11.049,2.43,,desktop,evaluating,0
u_000047,s_7_0000837,2025-11-28T07:30:31.633128Z,2,item_view,item_005475,electronics,99.64,50_100,8.833,4.144,,desktop,exploring,0
u_000047,s_7_0000837,2025-11-28T07:31:16.246447Z,3,category_view,item_002487,tops,44.12,20_50,6.549,38.064,,desktop,churn_risk,0
u_000047,s_7_0000837,2025-11-28T07:32:15.026288Z,4,exit,item_003274,home,47.36,20_50,13.258,45.522,,desktop,exploring,1
u_000047,s_7_0000838,2025-11-28T20:46:21.945622Z,0,category_view,item_007995,outerwear,57.61,50_100,8.65,0.0,search,desktop,idle,0
u_000047,s_7_0000838,2025-11-28T20:46:34.937367Z,1,category_view,item_003435,electronics,84.84,50_100,8.783,4.209,,desktop,exploring,0
u_000047,s_7_0000838,2025-11-28T20:46:55.282977Z,2,search,item_011834,home,45.57,20_50,16.056,4.29,,desktop,evaluating,0
u_000047,s_7_0000838,2025-11-28T20:47:33.556265Z,3,item_view,item_006376,outerwear,56.99,50_100,29.274,9.0,,desktop,evaluating,0
u_000047,s_7_0000838,2025-11-28T20:48:15.591362Z,4,category_view,item_010178,outerwear,138.73,100_200,34.301,7.734,,desktop,evaluating,0
u_000047,s_7_0000838,2025-11-28T20:49:07.140364Z,5,item_view,item_000348,beauty,17.82,0_20,15.024,36.525,,desktop,evaluating,0
u_000047,s_7_0000838,2025-11-28T20:49:40.021503Z,6,compare,item_008532,outerwear,176.19,100_200,16.568,16.313,,desktop,exploring,0
u_000047,s_7_0000838,2025-11-28T20:50:08.114001Z,7,wishlist,item_005856,bags,98.15,50_100,22.133,5.959,,desktop,exploring,0
u_000047,s_7_0000838,2025-11-28T20:51:20.410726Z,8,add_to_cart,item_000158,bags,90.81,50_100,2.902,69.395,,desktop,idle,0
u_000047,s_7_0000838,2025-11-28T20:51:36.404088Z,9,remove_from_cart,item_000158,outerwear,103.02,100_200,4.657,11.337,,desktop,evaluating,0
u_000047,s_7_0000839,2025-11-30T00:41:17.905013Z,0,item_view,item_004008,bags,194.61,100_200,7.77,0.0,social,desktop,exploring,0
u_000047,s_7_0000839,2025-11-30T00:41:30.055535Z,1,compare,item_000580,home,108.39,100_200,8.701,3.449,,desktop,exploring,0
u_000047,s_7_0000839,2025-11-30T00:42:04.176704Z,2,item_view,item_002647,outerwear,114.93,100_200,32.875,1.247,,desktop,evaluating,0
u_000047,s_7_0000839,2025-11-30T00:42:26.305522Z,3,category_view,item_007890,bags,247.42,200_plus,18.713,3.416,,desktop,exploring,0
u_000047,s_7_0000839,2025-11-30T00:42:37.592464Z,4,exit,item_003978,bags,153.99,100_200,9.825,1.462,,desktop,evaluating,0
u_000047,s_7_0000840,2025-12-03T21:25:41.196778Z,0,exit,item_000592,pants,30.87,20_50,16.153,0.0,search,desktop,exploring,0
u_000047,s_7_0000841,2025-12-04T14:48:25.145895Z,0,item_view,item_010778,bags,267.62,200_plus,13.398,0.0,search,desktop,idle,1
u_000047,s_7_0000841,2025-12-04T14:49:02.385750Z,1,search,item_008763,electronics,186.83,100_200,29.803,7.437,,desktop,evaluating,0
u_000047,s_7_0000841,2025-12-04T14:49:23.586283Z,2,compare,item_006175,shoes,104.56,100_200,19.208,1.993,,desktop,high_intent,0
u_000047,s_7_0000841,2025-12-04T14:49:48.025240Z,3,category_view,item_001877,home,55.31,50_100,21.061,3.378,,desktop,evaluating,0
u_000047,s_7_0000841,2025-12-04T14:50:11.884722Z,4,item_view,item_001877,outerwear,77.62,50_100,19.765,4.095,,desktop,evaluating,0
u_000047,s_7_0000841,2025-12-04T14:50:31.909276Z,5,checkout_start,item_005891,outerwear,144.92,100_200,16.675,3.35,,desktop,evaluating,0
u_000047,s_7_0000841,2025-12-04T14:50:46.369054Z,6,search,item_010605,electronics,161.49,100_200,12.245,2.215,,desktop,exploring,0
u_000047,s_7_0000841,2025-12-04T14:51:00.014012Z,7,category_view,item_009873,shoes,83.36,50_100,11.387,2.258,,desktop,exploring,0
u_000047,s_7_0000841,2025-12-04T14:51:41.433810Z,8,remove_from_cart,item_009873,pants,55.56,50_100,34.02,7.399,,desktop,evaluating,0
u_000047,s_7_0000841,2025-12-04T14:53:09.789529Z,9,landing,item_003569,pants,41.72,20_50,6.284,82.072,,desktop,idle,0
u_000047,s_7_0000841,2025-12-04T14:53:53.674688Z,10,search,item_006257,beauty,6.71,0_20,30.767,13.118,,desktop,evaluating,0
u_000047,s_7_0000841,2025-12-04T14:54:09.238043Z,11,item_view,item_004765,shoes,136.0,100_200,13.738,1.825,,desktop,evaluating,0
u_000047,s_7_0000841,2025-12-04T14:54:41.341705Z,12,search,item_010135,tops,46.57,20_50,28.854,3.249,,desktop,exploring,0
u_000047,s_7_0000841,2025-12-04T14:55:12.617390Z,13,remove_from_cart,item_004066,outerwear,68.11,50_100,22.38,8.896,,desktop,evaluating,0
u_000047,s_7_0000841,2025-12-04T14:55:28.057988Z,14,search,item_009671,outerwear,176.52,100_200,12.955,2.485,,desktop,high_intent,0
u_000047,s_7_0000841,2025-12-04T14:55:48.023731Z,15,compare,item_009671,outerwear,110.9,100_200,8.415,11.551,,desktop,evaluating,0
u_000047,s_7_0000841,2025-12-04T14:56:05.585130Z,16,exit,item_009671,shoes,79.88,50_100,14.165,3.396,,desktop,evaluating,0
